date,value,item
1986-10-01,,"Oranges, Navel, per lb. (453.6 gm)"
1987-10-01,,"Oranges, Navel, per lb. (453.6 gm)"
1988-10-01,,"Oranges, Navel, per lb. (453.6 gm)"
1989-10-01,,"Oranges, Navel, per lb. (453.6 gm)"
1990-10-01,,"Oranges, Navel, per lb. (453.6 gm)"
1991-10-01,,"Oranges, Navel, per lb. (453.6 gm)"
1992-10-01,,"Oranges, Navel, per lb. (453.6 gm)"
1993-10-01,,"Oranges, Navel, per lb. (453.6 gm)"
1994-10-01,,"Oranges, Navel, per lb. (453.6 gm)"
1995-10-01,,"Oranges, Navel, per lb. (453.6 gm)"
1996-10-01,,"Oranges, Navel, per lb. (453.6 gm)"
1997-10-01,,"Oranges, Navel, per lb. (453.6 gm)"
1998-10-01,,"Oranges, Navel, per lb. (453.6 gm)"
1999-10-01,,"Oranges, Navel, per lb. (453.6 gm)"
2000-10-01,,"Oranges, Navel, per lb. (453.6 gm)"
2001-10-01,,"Oranges, Navel, per lb. (453.6 gm)"
2002-10-01,1.163,"Oranges, Navel, per lb. (453.6 gm)"
2003-10-01,1.141,"Oranges, Navel, per lb. (453.6 gm)"
2004-10-01,,"Oranges, Navel, per lb. (453.6 gm)"
2005-10-01,1.388,"Oranges, Navel, per lb. (453.6 gm)"
2006-10-01,1.423,"Oranges, Navel, per lb. (453.6 gm)"
2007-10-01,1.542,"Oranges, Navel, per lb. (453.6 gm)"
2008-10-01,1.428,"Oranges, Navel, per lb. (453.6 gm)"
2009-10-01,1.262,"Oranges, Navel, per lb. (453.6 gm)"
2010-10-01,1.281,"Oranges, Navel, per lb. (453.6 gm)"
2011-10-01,1.386,"Oranges, Navel, per lb. (453.6 gm)"
2012-10-01,1.254,"Oranges, Navel, per lb. (453.6 gm)"
2013-10-01,1.328,"Oranges, Navel, per lb. (453.6 gm)"
2014-10-01,1.508,"Oranges, Navel, per lb. (453.6 gm)"
2015-10-01,1.514,"Oranges, Navel, per lb. (453.6 gm)"
2016-10-01,1.412,"Oranges, Navel, per lb. (453.6 gm)"
2017-10-01,1.59,"Oranges, Navel, per lb. (453.6 gm)"
2018-10-01,1.502,"Oranges, Navel, per lb. (453.6 gm)"
2019-10-01,1.47,"Oranges, Navel, per lb. (453.6 gm)"
2020-10-01,,"Oranges, Navel, per lb. (453.6 gm)"
1980-11-01,,"Oranges, Navel, per lb. (453.6 gm)"
1981-11-01,,"Oranges, Navel, per lb. (453.6 gm)"
1982-11-01,,"Oranges, Navel, per lb. (453.6 gm)"
1983-11-01,,"Oranges, Navel, per lb. (453.6 gm)"
1984-11-01,0.572,"Oranges, Navel, per lb. (453.6 gm)"
1985-11-01,,"Oranges, Navel, per lb. (453.6 gm)"
1986-11-01,0.519,"Oranges, Navel, per lb. (453.6 gm)"
1987-11-01,0.678,"Oranges, Navel, per lb. (453.6 gm)"
1988-11-01,,"Oranges, Navel, per lb. (453.6 gm)"
1989-11-01,0.585,"Oranges, Navel, per lb. (453.6 gm)"
1990-11-01,0.585,"Oranges, Navel, per lb. (453.6 gm)"
1991-11-01,0.731,"Oranges, Navel, per lb. (453.6 gm)"
1992-11-01,0.571,"Oranges, Navel, per lb. (453.6 gm)"
1993-11-01,0.694,"Oranges, Navel, per lb. (453.6 gm)"
1994-11-01,0.578,"Oranges, Navel, per lb. (453.6 gm)"
1995-11-01,0.742,"Oranges, Navel, per lb. (453.6 gm)"
1996-11-01,0.707,"Oranges, Navel, per lb. (453.6 gm)"
1997-11-01,0.642,"Oranges, Navel, per lb. (453.6 gm)"
1998-11-01,,"Oranges, Navel, per lb. (453.6 gm)"
1999-11-01,0.884,"Oranges, Navel, per lb. (453.6 gm)"
2000-11-01,0.725,"Oranges, Navel, per lb. (453.6 gm)"
2001-11-01,0.867,"Oranges, Navel, per lb. (453.6 gm)"
2002-11-01,0.998,"Oranges, Navel, per lb. (453.6 gm)"
2003-11-01,0.971,"Oranges, Navel, per lb. (453.6 gm)"
2004-11-01,1.08,"Oranges, Navel, per lb. (453.6 gm)"
2005-11-01,1.172,"Oranges, Navel, per lb. (453.6 gm)"
2006-11-01,1.2,"Oranges, Navel, per lb. (453.6 gm)"
2007-11-01,1.079,"Oranges, Navel, per lb. (453.6 gm)"
2008-11-01,1.055,"Oranges, Navel, per lb. (453.6 gm)"
2009-11-01,1.113,"Oranges, Navel, per lb. (453.6 gm)"
2010-11-01,1.2,"Oranges, Navel, per lb. (453.6 gm)"
2011-11-01,1.142,"Oranges, Navel, per lb. (453.6 gm)"
2012-11-01,1.102,"Oranges, Navel, per lb. (453.6 gm)"
2013-11-01,1.201,"Oranges, Navel, per lb. (453.6 gm)"
2014-11-01,1.352,"Oranges, Navel, per lb. (453.6 gm)"
2015-11-01,1.329,"Oranges, Navel, per lb. (453.6 gm)"
2016-11-01,1.239,"Oranges, Navel, per lb. (453.6 gm)"
2017-11-01,1.486,"Oranges, Navel, per lb. (453.6 gm)"
2018-11-01,1.437,"Oranges, Navel, per lb. (453.6 gm)"
2019-11-01,1.429,"Oranges, Navel, per lb. (453.6 gm)"
2020-11-01,,"Oranges, Navel, per lb. (453.6 gm)"
1980-12-01,0.451,"Oranges, Navel, per lb. (453.6 gm)"
1981-12-01,0.39,"Oranges, Navel, per lb. (453.6 gm)"
1982-12-01,0.458,"Oranges, Navel, per lb. (453.6 gm)"
1983-12-01,0.368,"Oranges, Navel, per lb. (453.6 gm)"
1984-12-01,0.523,"Oranges, Navel, per lb. (453.6 gm)"
1985-12-01,0.499,"Oranges, Navel, per lb. (453.6 gm)"
1986-12-01,0.498,"Oranges, Navel, per lb. (453.6 gm)"
1987-12-01,0.519,"Oranges, Navel, per lb. (453.6 gm)"
1988-12-01,0.562,"Oranges, Navel, per lb. (453.6 gm)"
1989-12-01,0.528,"Oranges, Navel, per lb. (453.6 gm)"
1990-12-01,0.563,"Oranges, Navel, per lb. (453.6 gm)"
1991-12-01,0.652,"Oranges, Navel, per lb. (453.6 gm)"
1992-12-01,0.516,"Oranges, Navel, per lb. (453.6 gm)"
1993-12-01,0.556,"Oranges, Navel, per lb. (453.6 gm)"
1994-12-01,0.552,"Oranges, Navel, per lb. (453.6 gm)"
1995-12-01,0.643,"Oranges, Navel, per lb. (453.6 gm)"
1996-12-01,0.593,"Oranges, Navel, per lb. (453.6 gm)"
1997-12-01,0.583,"Oranges, Navel, per lb. (453.6 gm)"
1998-12-01,0.608,"Oranges, Navel, per lb. (453.6 gm)"
1999-12-01,0.641,"Oranges, Navel, per lb. (453.6 gm)"
2000-12-01,0.624,"Oranges, Navel, per lb. (453.6 gm)"
2001-12-01,0.713,"Oranges, Navel, per lb. (453.6 gm)"
2002-12-01,0.742,"Oranges, Navel, per lb. (453.6 gm)"
2003-12-01,0.862,"Oranges, Navel, per lb. (453.6 gm)"
2004-12-01,0.865,"Oranges, Navel, per lb. (453.6 gm)"
2005-12-01,0.885,"Oranges, Navel, per lb. (453.6 gm)"
2006-12-01,0.958,"Oranges, Navel, per lb. (453.6 gm)"
2007-12-01,0.905,"Oranges, Navel, per lb. (453.6 gm)"
2008-12-01,0.934,"Oranges, Navel, per lb. (453.6 gm)"
2009-12-01,0.932,"Oranges, Navel, per lb. (453.6 gm)"
2010-12-01,1.021,"Oranges, Navel, per lb. (453.6 gm)"
2011-12-01,0.983,"Oranges, Navel, per lb. (453.6 gm)"
2012-12-01,1.035,"Oranges, Navel, per lb. (453.6 gm)"
2013-12-01,1.129,"Oranges, Navel, per lb. (453.6 gm)"
2014-12-01,1.246,"Oranges, Navel, per lb. (453.6 gm)"
2015-12-01,1.229,"Oranges, Navel, per lb. (453.6 gm)"
2016-12-01,1.169,"Oranges, Navel, per lb. (453.6 gm)"
2017-12-01,1.315,"Oranges, Navel, per lb. (453.6 gm)"
2018-12-01,1.389,"Oranges, Navel, per lb. (453.6 gm)"
2019-12-01,1.327,"Oranges, Navel, per lb. (453.6 gm)"
2020-12-01,,"Oranges, Navel, per lb. (453.6 gm)"
1980-01-01,0.879,"Eggs, grade A, large, per doz."
1981-01-01,0.943,"Eggs, grade A, large, per doz."
1982-01-01,0.925,"Eggs, grade A, large, per doz."
1983-01-01,0.821,"Eggs, grade A, large, per doz."
1984-01-01,1.301,"Eggs, grade A, large, per doz."
1985-01-01,0.746,"Eggs, grade A, large, per doz."
1986-01-01,0.901,"Eggs, grade A, large, per doz."
1987-01-01,0.862,"Eggs, grade A, large, per doz."
1988-01-01,0.76,"Eggs, grade A, large, per doz."
1989-01-01,0.941,"Eggs, grade A, large, per doz."
1990-01-01,1.223,"Eggs, grade A, large, per doz."
1991-01-01,1.106,"Eggs, grade A, large, per doz."
1992-01-01,0.933,"Eggs, grade A, large, per doz."
1993-01-01,0.898,"Eggs, grade A, large, per doz."
1994-01-01,0.917,"Eggs, grade A, large, per doz."
1995-01-01,0.882,"Eggs, grade A, large, per doz."
1996-01-01,1.155,"Eggs, grade A, large, per doz."
1997-01-01,1.148,"Eggs, grade A, large, per doz."
1998-01-01,1.12,"Eggs, grade A, large, per doz."
1999-01-01,1.053,"Eggs, grade A, large, per doz."
2000-01-01,0.975,"Eggs, grade A, large, per doz."
2001-01-01,1.011,"Eggs, grade A, large, per doz."
2002-01-01,0.973,"Eggs, grade A, large, per doz."
2003-01-01,1.175,"Eggs, grade A, large, per doz."
2004-01-01,1.573,"Eggs, grade A, large, per doz."
2005-01-01,1.211,"Eggs, grade A, large, per doz."
2006-01-01,1.449,"Eggs, grade A, large, per doz."
2007-01-01,1.549,"Eggs, grade A, large, per doz."
2008-01-01,2.175,"Eggs, grade A, large, per doz."
2009-01-01,1.85,"Eggs, grade A, large, per doz."
2010-01-01,1.789,"Eggs, grade A, large, per doz."
2011-01-01,1.806,"Eggs, grade A, large, per doz."
2012-01-01,1.939,"Eggs, grade A, large, per doz."
2013-01-01,1.933,"Eggs, grade A, large, per doz."
2014-01-01,2.008,"Eggs, grade A, large, per doz."
2015-01-01,2.113,"Eggs, grade A, large, per doz."
2016-01-01,2.328,"Eggs, grade A, large, per doz."
2017-01-01,1.599,"Eggs, grade A, large, per doz."
2018-01-01,1.769,"Eggs, grade A, large, per doz."
2019-01-01,1.554,"Eggs, grade A, large, per doz."
2020-01-01,1.461,"Eggs, grade A, large, per doz."
1980-02-01,0.774,"Eggs, grade A, large, per doz."
1981-02-01,0.924,"Eggs, grade A, large, per doz."
1982-02-01,1.007,"Eggs, grade A, large, per doz."
1983-02-01,0.794,"Eggs, grade A, large, per doz."
1984-02-01,1.324,"Eggs, grade A, large, per doz."
1985-02-01,0.784,"Eggs, grade A, large, per doz."
1986-02-01,0.866,"Eggs, grade A, large, per doz."
1987-02-01,0.823,"Eggs, grade A, large, per doz."
1988-02-01,0.718,"Eggs, grade A, large, per doz."
1989-02-01,0.89,"Eggs, grade A, large, per doz."
1990-02-01,1.041,"Eggs, grade A, large, per doz."
1991-02-01,0.987,"Eggs, grade A, large, per doz."
1992-02-01,0.881,"Eggs, grade A, large, per doz."
1993-02-01,0.895,"Eggs, grade A, large, per doz."
1994-02-01,0.903,"Eggs, grade A, large, per doz."
1995-02-01,0.863,"Eggs, grade A, large, per doz."
1996-02-01,1.091,"Eggs, grade A, large, per doz."
1997-02-01,1.132,"Eggs, grade A, large, per doz."
1998-02-01,1.073,"Eggs, grade A, large, per doz."
1999-02-01,1.078,"Eggs, grade A, large, per doz."
2000-02-01,0.962,"Eggs, grade A, large, per doz."
2001-02-01,0.943,"Eggs, grade A, large, per doz."
2002-02-01,0.996,"Eggs, grade A, large, per doz."
2003-02-01,1.189,"Eggs, grade A, large, per doz."
2004-02-01,1.583,"Eggs, grade A, large, per doz."
2005-02-01,1.284,"Eggs, grade A, large, per doz."
2006-02-01,1.328,"Eggs, grade A, large, per doz."
2007-02-01,1.746,"Eggs, grade A, large, per doz."
2008-02-01,2.168,"Eggs, grade A, large, per doz."
2009-02-01,1.795,"Eggs, grade A, large, per doz."
2010-02-01,1.872,"Eggs, grade A, large, per doz."
2011-02-01,1.708,"Eggs, grade A, large, per doz."
2012-02-01,1.798,"Eggs, grade A, large, per doz."
2013-02-01,1.965,"Eggs, grade A, large, per doz."
2014-02-01,1.998,"Eggs, grade A, large, per doz."
2015-02-01,2.088,"Eggs, grade A, large, per doz."
2016-02-01,2.267,"Eggs, grade A, large, per doz."
2017-02-01,1.464,"Eggs, grade A, large, per doz."
2018-02-01,1.755,"Eggs, grade A, large, per doz."
2019-02-01,1.557,"Eggs, grade A, large, per doz."
2020-02-01,1.449,"Eggs, grade A, large, per doz."
1980-03-01,0.812,"Eggs, grade A, large, per doz."
1981-03-01,0.875,"Eggs, grade A, large, per doz."
1982-03-01,0.952,"Eggs, grade A, large, per doz."
1983-03-01,0.836,"Eggs, grade A, large, per doz."
1984-03-01,1.153,"Eggs, grade A, large, per doz."
1985-03-01,0.79,"Eggs, grade A, large, per doz."
1986-03-01,0.887,"Eggs, grade A, large, per doz."
1987-03-01,0.8,"Eggs, grade A, large, per doz."
1988-03-01,0.74,"Eggs, grade A, large, per doz."
1989-03-01,1.031,"Eggs, grade A, large, per doz."
1990-03-01,1.111,"Eggs, grade A, large, per doz."
1991-03-01,1.069,"Eggs, grade A, large, per doz."
1992-03-01,0.85,"Eggs, grade A, large, per doz."
1993-03-01,0.927,"Eggs, grade A, large, per doz."
1994-03-01,0.926,"Eggs, grade A, large, per doz."
1995-03-01,0.875,"Eggs, grade A, large, per doz."
1996-03-01,1.138,"Eggs, grade A, large, per doz."
1997-03-01,1.056,"Eggs, grade A, large, per doz."
1998-03-01,1.043,"Eggs, grade A, large, per doz."
1999-03-01,1.005,"Eggs, grade A, large, per doz."
2000-03-01,0.931,"Eggs, grade A, large, per doz."
2001-03-01,0.886,"Eggs, grade A, large, per doz."
2002-03-01,1.003,"Eggs, grade A, large, per doz."
2003-03-01,1.209,"Eggs, grade A, large, per doz."
2004-03-01,1.625,"Eggs, grade A, large, per doz."
2005-03-01,1.132,"Eggs, grade A, large, per doz."
2006-03-01,1.302,"Eggs, grade A, large, per doz."
2007-03-01,1.634,"Eggs, grade A, large, per doz."
2008-03-01,2.203,"Eggs, grade A, large, per doz."
2009-03-01,1.693,"Eggs, grade A, large, per doz."
2010-03-01,1.822,"Eggs, grade A, large, per doz."
2011-03-01,1.732,"Eggs, grade A, large, per doz."
2012-03-01,1.774,"Eggs, grade A, large, per doz."
2013-03-01,1.925,"Eggs, grade A, large, per doz."
2014-03-01,2.061,"Eggs, grade A, large, per doz."
2015-03-01,2.133,"Eggs, grade A, large, per doz."
2016-03-01,2.081,"Eggs, grade A, large, per doz."
2017-03-01,1.404,"Eggs, grade A, large, per doz."
2018-03-01,1.831,"Eggs, grade A, large, per doz."
2019-03-01,1.544,"Eggs, grade A, large, per doz."
2020-03-01,1.525,"Eggs, grade A, large, per doz."
1980-04-01,0.797,"Eggs, grade A, large, per doz."
1981-04-01,0.904,"Eggs, grade A, large, per doz."
1982-04-01,0.896,"Eggs, grade A, large, per doz."
1983-04-01,0.825,"Eggs, grade A, large, per doz."
1984-04-01,1.199,"Eggs, grade A, large, per doz."
1985-04-01,0.783,"Eggs, grade A, large, per doz."
1986-04-01,0.89,"Eggs, grade A, large, per doz."
1987-04-01,0.786,"Eggs, grade A, large, per doz."
1988-04-01,0.719,"Eggs, grade A, large, per doz."
1989-04-01,0.997,"Eggs, grade A, large, per doz."
1990-04-01,1.092,"Eggs, grade A, large, per doz."
1991-04-01,1.002,"Eggs, grade A, large, per doz."
1992-04-01,0.829,"Eggs, grade A, large, per doz."
1993-04-01,0.997,"Eggs, grade A, large, per doz."
1994-04-01,0.861,"Eggs, grade A, large, per doz."
1995-04-01,0.833,"Eggs, grade A, large, per doz."
1996-04-01,1.086,"Eggs, grade A, large, per doz."
1997-04-01,1.081,"Eggs, grade A, large, per doz."
1998-04-01,1.061,"Eggs, grade A, large, per doz."
1999-04-01,0.942,"Eggs, grade A, large, per doz."
2000-04-01,0.939,"Eggs, grade A, large, per doz."
2001-04-01,1.028,"Eggs, grade A, large, per doz."
2002-04-01,1.047,"Eggs, grade A, large, per doz."
2003-04-01,1.131,"Eggs, grade A, large, per doz."
2004-04-01,1.562,"Eggs, grade A, large, per doz."
2005-04-01,1.164,"Eggs, grade A, large, per doz."
2006-04-01,1.283,"Eggs, grade A, large, per doz."
2007-04-01,1.616,"Eggs, grade A, large, per doz."
2008-04-01,2.069,"Eggs, grade A, large, per doz."
2009-04-01,1.774,"Eggs, grade A, large, per doz."
2010-04-01,1.779,"Eggs, grade A, large, per doz."
2011-04-01,1.727,"Eggs, grade A, large, per doz."
2012-04-01,1.829,"Eggs, grade A, large, per doz."
2013-04-01,1.918,"Eggs, grade A, large, per doz."
2014-04-01,2.119,"Eggs, grade A, large, per doz."
2015-04-01,2.065,"Eggs, grade A, large, per doz."
2016-04-01,1.793,"Eggs, grade A, large, per doz."
2017-04-01,1.409,"Eggs, grade A, large, per doz."
2018-04-01,2.081,"Eggs, grade A, large, per doz."
2019-04-01,1.463,"Eggs, grade A, large, per doz."
2020-04-01,2.019,"Eggs, grade A, large, per doz."
1980-05-01,0.737,"Eggs, grade A, large, per doz."
1981-05-01,0.836,"Eggs, grade A, large, per doz."
1982-05-01,0.842,"Eggs, grade A, large, per doz."
1983-05-01,0.865,"Eggs, grade A, large, per doz."
1984-05-01,1.054,"Eggs, grade A, large, per doz."
1985-05-01,0.745,"Eggs, grade A, large, per doz."
1986-05-01,0.82,"Eggs, grade A, large, per doz."
1987-05-01,0.763,"Eggs, grade A, large, per doz."
1988-05-01,0.678,"Eggs, grade A, large, per doz."
1989-05-01,0.956,"Eggs, grade A, large, per doz."
1990-05-01,0.94,"Eggs, grade A, large, per doz."
1991-05-01,0.908,"Eggs, grade A, large, per doz."
1992-05-01,0.836,"Eggs, grade A, large, per doz."
1993-05-01,0.895,"Eggs, grade A, large, per doz."
1994-05-01,0.801,"Eggs, grade A, large, per doz."
1995-05-01,0.819,"Eggs, grade A, large, per doz."
1996-05-01,1.021,"Eggs, grade A, large, per doz."
1997-05-01,1.002,"Eggs, grade A, large, per doz."
1998-05-01,0.96,"Eggs, grade A, large, per doz."
1999-05-01,0.9,"Eggs, grade A, large, per doz."
2000-05-01,0.852,"Eggs, grade A, large, per doz."
2001-05-01,0.881,"Eggs, grade A, large, per doz."
2002-05-01,0.997,"Eggs, grade A, large, per doz."
2003-05-01,1.009,"Eggs, grade A, large, per doz."
2004-05-01,1.372,"Eggs, grade A, large, per doz."
2005-05-01,1.185,"Eggs, grade A, large, per doz."
2006-05-01,1.206,"Eggs, grade A, large, per doz."
2007-05-01,1.504,"Eggs, grade A, large, per doz."
2008-05-01,1.93,"Eggs, grade A, large, per doz."
2009-05-01,1.501,"Eggs, grade A, large, per doz."
2010-05-01,1.523,"Eggs, grade A, large, per doz."
2011-05-01,1.692,"Eggs, grade A, large, per doz."
2012-05-01,1.691,"Eggs, grade A, large, per doz."
2013-05-01,1.87,"Eggs, grade A, large, per doz."
2014-05-01,1.996,"Eggs, grade A, large, per doz."
2015-05-01,1.962,"Eggs, grade A, large, per doz."
2016-05-01,1.684,"Eggs, grade A, large, per doz."
2017-05-01,1.414,"Eggs, grade A, large, per doz."
2018-05-01,1.987,"Eggs, grade A, large, per doz."
2019-05-01,1.362,"Eggs, grade A, large, per doz."
2020-05-01,1.64,"Eggs, grade A, large, per doz."
1980-06-01,0.731,"Eggs, grade A, large, per doz."
1981-06-01,0.852,"Eggs, grade A, large, per doz."
1982-06-01,0.783,"Eggs, grade A, large, per doz."
1983-06-01,0.825,"Eggs, grade A, large, per doz."
1984-06-01,0.903,"Eggs, grade A, large, per doz."
1985-06-01,0.724,"Eggs, grade A, large, per doz."
1986-06-01,0.795,"Eggs, grade A, large, per doz."
1987-06-01,0.711,"Eggs, grade A, large, per doz."
1988-06-01,0.705,"Eggs, grade A, large, per doz."
1989-06-01,0.937,"Eggs, grade A, large, per doz."
1990-06-01,0.93,"Eggs, grade A, large, per doz."
1991-06-01,0.884,"Eggs, grade A, large, per doz."
1992-06-01,0.801,"Eggs, grade A, large, per doz."
1993-06-01,0.921,"Eggs, grade A, large, per doz."
1994-06-01,0.841,"Eggs, grade A, large, per doz."
1995-06-01,0.825,"Eggs, grade A, large, per doz."
1996-06-01,0.945,"Eggs, grade A, large, per doz."
1997-06-01,0.952,"Eggs, grade A, large, per doz."
1998-06-01,0.932,"Eggs, grade A, large, per doz."
1999-06-01,0.949,"Eggs, grade A, large, per doz."
2000-06-01,0.838,"Eggs, grade A, large, per doz."
2001-06-01,0.92,"Eggs, grade A, large, per doz."
2002-06-01,0.975,"Eggs, grade A, large, per doz."
2003-06-01,1.199,"Eggs, grade A, large, per doz."
2004-06-01,1.311,"Eggs, grade A, large, per doz."
2005-06-01,1.139,"Eggs, grade A, large, per doz."
2006-06-01,1.242,"Eggs, grade A, large, per doz."
2007-06-01,1.373,"Eggs, grade A, large, per doz."
2008-06-01,1.92,"Eggs, grade A, large, per doz."
2009-06-01,1.529,"Eggs, grade A, large, per doz."
2010-06-01,1.494,"Eggs, grade A, large, per doz."
2011-06-01,1.683,"Eggs, grade A, large, per doz."
2012-06-01,1.67,"Eggs, grade A, large, per doz."
2013-06-01,1.859,"Eggs, grade A, large, per doz."
2014-06-01,1.948,"Eggs, grade A, large, per doz."
2015-06-01,2.57,"Eggs, grade A, large, per doz."
2016-06-01,1.491,"Eggs, grade A, large, per doz."
2017-06-01,1.332,"Eggs, grade A, large, per doz."
2018-06-01,1.628,"Eggs, grade A, large, per doz."
2019-06-01,1.203,"Eggs, grade A, large, per doz."
2020-06-01,1.554,"Eggs, grade A, large, per doz."
1980-07-01,0.776,"Eggs, grade A, large, per doz."
1981-07-01,0.86,"Eggs, grade A, large, per doz."
1982-07-01,0.851,"Eggs, grade A, large, per doz."
1983-07-01,0.847,"Eggs, grade A, large, per doz."
1984-07-01,0.876,"Eggs, grade A, large, per doz."
1985-07-01,0.787,"Eggs, grade A, large, per doz."
1986-07-01,0.833,"Eggs, grade A, large, per doz."
1987-07-01,0.763,"Eggs, grade A, large, per doz."
1988-07-01,0.803,"Eggs, grade A, large, per doz."
1989-07-01,0.961,"Eggs, grade A, large, per doz."
1990-07-01,0.899,"Eggs, grade A, large, per doz."
1991-07-01,0.966,"Eggs, grade A, large, per doz."
1992-07-01,0.827,"Eggs, grade A, large, per doz."
1993-07-01,0.9,"Eggs, grade A, large, per doz."
1994-07-01,0.815,"Eggs, grade A, large, per doz."
1995-07-01,0.879,"Eggs, grade A, large, per doz."
1996-07-01,1.042,"Eggs, grade A, large, per doz."
1997-07-01,0.979,"Eggs, grade A, large, per doz."
1998-07-01,0.971,"Eggs, grade A, large, per doz."
1999-07-01,0.88,"Eggs, grade A, large, per doz."
2000-07-01,0.868,"Eggs, grade A, large, per doz."
2001-07-01,0.862,"Eggs, grade A, large, per doz."
2002-07-01,0.99,"Eggs, grade A, large, per doz."
2003-07-01,1.15,"Eggs, grade A, large, per doz."
2004-07-01,1.253,"Eggs, grade A, large, per doz."
2005-07-01,1.165,"Eggs, grade A, large, per doz."
2006-07-01,1.213,"Eggs, grade A, large, per doz."
2007-07-01,1.502,"Eggs, grade A, large, per doz."
2008-07-01,2.011,"Eggs, grade A, large, per doz."
2009-07-01,1.495,"Eggs, grade A, large, per doz."
2010-07-01,1.441,"Eggs, grade A, large, per doz."
2011-07-01,1.647,"Eggs, grade A, large, per doz."
2012-07-01,1.648,"Eggs, grade A, large, per doz."
2013-07-01,1.833,"Eggs, grade A, large, per doz."
2014-07-01,1.95,"Eggs, grade A, large, per doz."
2015-07-01,2.57,"Eggs, grade A, large, per doz."
2016-07-01,1.546,"Eggs, grade A, large, per doz."
2017-07-01,1.333,"Eggs, grade A, large, per doz."
2018-07-01,1.725,"Eggs, grade A, large, per doz."
2019-07-01,1.243,"Eggs, grade A, large, per doz."
2020-07-01,1.401,"Eggs, grade A, large, per doz."
1980-08-01,0.907,"Eggs, grade A, large, per doz."
1981-08-01,0.868,"Eggs, grade A, large, per doz."
1982-08-01,0.778,"Eggs, grade A, large, per doz."
1983-08-01,0.884,"Eggs, grade A, large, per doz."
1984-08-01,0.86,"Eggs, grade A, large, per doz."
1985-08-01,0.789,"Eggs, grade A, large, per doz."
1986-08-01,0.913,"Eggs, grade A, large, per doz."
1987-08-01,0.73,"Eggs, grade A, large, per doz."
1988-08-01,0.909,"Eggs, grade A, large, per doz."
1989-08-01,0.983,"Eggs, grade A, large, per doz."
1990-08-01,0.954,"Eggs, grade A, large, per doz."
1991-08-01,1.024,"Eggs, grade A, large, per doz."
1992-08-01,0.809,"Eggs, grade A, large, per doz."
1993-08-01,0.929,"Eggs, grade A, large, per doz."
1994-08-01,0.895,"Eggs, grade A, large, per doz."
1995-08-01,0.984,"Eggs, grade A, large, per doz."
1996-08-01,1.072,"Eggs, grade A, large, per doz."
1997-08-01,1.061,"Eggs, grade A, large, per doz."
1998-08-01,1.053,"Eggs, grade A, large, per doz."
1999-08-01,1.02,"Eggs, grade A, large, per doz."
2000-08-01,0.893,"Eggs, grade A, large, per doz."
2001-08-01,0.929,"Eggs, grade A, large, per doz."
2002-08-01,1.053,"Eggs, grade A, large, per doz."
2003-08-01,1.277,"Eggs, grade A, large, per doz."
2004-08-01,1.277,"Eggs, grade A, large, per doz."
2005-08-01,1.166,"Eggs, grade A, large, per doz."
2006-08-01,1.244,"Eggs, grade A, large, per doz."
2007-08-01,1.634,"Eggs, grade A, large, per doz."
2008-08-01,1.854,"Eggs, grade A, large, per doz."
2009-08-01,1.632,"Eggs, grade A, large, per doz."
2010-08-01,1.519,"Eggs, grade A, large, per doz."
2011-08-01,1.711,"Eggs, grade A, large, per doz."
2012-08-01,1.884,"Eggs, grade A, large, per doz."
2013-08-01,1.838,"Eggs, grade A, large, per doz."
2014-08-01,1.979,"Eggs, grade A, large, per doz."
2015-08-01,2.943,"Eggs, grade A, large, per doz."
2016-08-01,1.455,"Eggs, grade A, large, per doz."
2017-08-01,1.367,"Eggs, grade A, large, per doz."
2018-08-01,1.622,"Eggs, grade A, large, per doz."
2019-08-01,1.219,"Eggs, grade A, large, per doz."
2020-08-01,1.328,"Eggs, grade A, large, per doz."
1980-09-01,0.898,"Eggs, grade A, large, per doz."
1981-09-01,0.915,"Eggs, grade A, large, per doz."
1982-09-01,0.852,"Eggs, grade A, large, per doz."
1983-09-01,0.938,"Eggs, grade A, large, per doz."
1984-09-01,0.854,"Eggs, grade A, large, per doz."
1985-09-01,0.857,"Eggs, grade A, large, per doz."
1986-09-01,0.868,"Eggs, grade A, large, per doz."
1987-09-01,0.837,"Eggs, grade A, large, per doz."
1988-09-01,0.874,"Eggs, grade A, large, per doz."
1989-09-01,1.038,"Eggs, grade A, large, per doz."
1990-09-01,0.946,"Eggs, grade A, large, per doz."
1991-09-01,0.987,"Eggs, grade A, large, per doz."
1992-09-01,0.873,"Eggs, grade A, large, per doz."
1993-09-01,0.89,"Eggs, grade A, large, per doz."
1994-09-01,0.855,"Eggs, grade A, large, per doz."
1995-09-01,0.956,"Eggs, grade A, large, per doz."
1996-09-01,1.15,"Eggs, grade A, large, per doz."
1997-09-01,1.009,"Eggs, grade A, large, per doz."
1998-09-01,1.022,"Eggs, grade A, large, per doz."
1999-09-01,0.956,"Eggs, grade A, large, per doz."
